y,z
-2.544749219368225734e+00,2.122452798403618957e+01
-2.628277115966791033e+00,2.084096668137343045e+01
-2.723842352769380248e+00,2.046888108716300181e+01
-2.831760670016027603e+00,2.010838672686392314e+01
-2.952402270425974251e+00,1.975967027149247457e+01
-3.086200195648307609e+00,1.942299298201375279e+01
-3.233656320295971831e+00,1.909869599831135645e+01
-3.395345271236593021e+00,1.878720746228326277e+01
-3.571916469517341319e+00,1.848905150090808647e+01
-3.764094381543209966e+00,1.820485912924218752e+01
-3.972676952759484070e+00,1.793538116263018622e+01
-4.198532078601306061e+00,1.768150324945927920e+01
-4.442591841053888047e+00,1.744426314775040154e+01
-4.705844101794850687e+00,1.722487036717737752e+01
-4.989320891492959653e+00,1.702472827795106625e+01
-5.294082866545950061e+00,1.684545874293890577e+01
-5.621198917086640989e+00,1.668892925077165401e+01
-5.971719802412938094e+00,1.655728240415269070e+01
-6.346644463159530680e+00,1.645296743446727916e+01
-6.746877418011343330e+00,1.637877315259053290e+01
-7.173175406336711468e+00,1.633786138378158981e+01
-7.626081204428635019e+00,1.633379944469800193e+01
-8.105842351022314318e+00,1.637058957212170540e+01
-8.612312412076503776e+00,1.645269237319873312e+01
-9.144832461311059646e+00,1.658504030463673118e+01
-9.702090744937061473e+00,1.677303588006531854e+01
-1.028195916341469740e+01,1.702252774575073246e+01
-1.088130640576419417e+01,1.733975598479754154e+01
-1.149578951875595756e+01,1.773125609674624670e+01
-1.211962862298267751e+01,1.820370923115618211e+01
-1.274537365031308589e+01,1.876372473896072890e+01
-1.336367758817245743e+01,1.941754042866667263e+01
-1.396309787661290791e+01,2.017062677804453585e+01
-1.452995617521240135e+01,2.102718469592562656e+01
-1.504829614273155336e+01,2.198953339997667200e+01
-1.549998796217626484e+01,2.305739680199752328e+01
-1.586503504862193559e+01,2.422711450313216730e+01
-1.612213964757591711e+01,2.549082745431197949e+01
-1.624957589989398343e+01,2.683571752243005193e+01
-1.622639703479242002e+01,2.824341141064869731e+01
-1.603396399968163877e+01,2.968968646329459915e+01
-1.565772498086110609e+01,3.114462955166487035e+01
-1.508910283476532044e+01,3.257338901052606417e+01
-1.432727154481937504e+01,3.393761252881163415e+01
-1.338054243087548478e+01,3.519757519771067678e+01
-1.226706037347695322e+01,3.631487660150856556e+01
-1.101455288617261452e+01,3.725544412679197848e+01
-9.658992020624655339e+00,3.799245678302401075e+01
-8.242210474105762685e+00,3.850874230184739844e+01
-6.808722116199335872e+00,3.879823493106034960e+01
-5.402176941300683488e+00,3.886622189022316576e+01
-4.061973548168292147e+00,3.872832675730278140e+01
-2.820523808080775297e+00,3.840842009828656245e+01
-1.701519501026650172e+00,3.793584168162302461e+01
-7.193343249928852989e-01,3.734241084963393575e+01
1.205268867957057788e-01,3.665967526789128783e+01
8.201862961557330189e-01,3.591672700440238941e+01
1.387691473270157072e+00,3.513874824207349690e+01
1.835178402509709983e+00,3.434628939279664195e+01
2.177153776740307300e+00,3.355516655722663444e+01
2.429055700687639430e+00,3.277680645805762083e+01
2.606160327093338669e+00,3.201885878623617288e+01
2.722832073258420138e+00,3.128592150515833836e+01
2.792072300417880903e+00,3.058026578627673331e+01
2.825302573794174599e+00,2.990248976672489079e+01
2.832316901305137691e+00,2.925206600037210336e+01
2.821345393042109073e+00,2.862777323356122139e+01
2.799183838911420974e+00,2.802801925403413108e+01
2.771356050238254820e+00,2.745106994892363517e+01
2.742286512145104105e+00,2.689520269282221321e+01
2.715469251286017016e+00,2.635880184719191988e+01
2.693624867681612134e+00,2.584041206225005283e+01
2.678841777144302938e+00,2.533876229101371180e+01
2.672700324550834061e+00,2.485277058989642995e+01
2.676379988850710934e+00,2.438153722651866673e+01
2.690750756409742817e+00,2.392433148289570966e+01
2.716450147266822768e+00,2.348057585531146785e+01
2.753947516783601834e+00,2.304983007493372682e+01
2.803597239072629588e+00,2.263177644344956363e+01
2.865682280616859146e+00,2.222620732736849902e+01
2.940449535267442904e+00,2.183301521904304821e+01
3.028138139196709933e+00,2.145218549663958996e+01
3.129001828898855031e+00,2.108379185419785884e+01
3.243326252914815466e+00,2.072799429126081705e+01
3.371442000918320581e+00,2.038503952259252117e+01
3.513733972503795044e+00,2.005526367250153541e+01
3.670647571804649179e+00,1.973909714101715807e+01
3.842692081718324104e+00,1.943707156049778106e+01
4.030441441447451645e+00,1.914982879396407967e+01
4.234532521458751475e+00,1.887813195522037901e+01
4.455660858798720980e+00,1.862287845138937925e+01
4.694573680860402831e+00,1.838511505692935444e+01
4.952059905047238253e+00,1.816605502037989339e+01
5.228936653405878765e+00,1.796709717607837931e+01
5.526031663773737002e+00,1.778984697674812310e+01
5.844160811821421220e+00,1.763613927133846815e+01
6.184099782654285171e+00,1.750806251586633877e+01
6.546548749937750600e+00,1.740798391091237818e+01
6.932088742112412660e+00,1.733857469288432895e+01
7.341128211838150008e+00,1.730283444962663708e+01
7.773838196586819294e+00,1.730411286480843458e+01
8.230074395833606005e+00,1.734612669930625017e+01
8.709284537718191999e+00,1.743296907261039053e+01
9.210399626770286119e+00,1.756910719988976410e+01
9.731708136637454487e+00,1.775936366975071223e+01
1.027071304368945270e+01,1.800887513503863246e+01
1.082397291890112179e+01,1.832302099153958252e+01
1.138693025614858811e+01,1.870731334940962398e+01
1.195373297146248426e+01,1.916723855026399548e+01
1.251705869725358511e+01,1.970803994442389850e+01
1.306795619137982456e+01,2.033443204228535706e+01
1.359572382257402090e+01,2.105023805823968885e+01
1.408785138862216435e+01,2.185794697210766202e+01
1.453005782427644910e+01,2.275819330721549250e+01
1.490646252895488999e+01,2.374917356128650070e+01
1.519993037109250267e+01,2.482602800644142249e+01
1.539262760257154028e+01,2.598023509755756777e+01
1.546681525333842444e+01,2.719908655049488999e+01
1.540588551086884017e+01,2.846533121972128555e+01
1.519561359587749116e+01,2.975709027943586804e+01
1.482555350970257102e+01,3.104814828384389358e+01
1.429045523324250588e+01,3.230870722191291833e+01
1.359153262815478058e+01,3.350664795521904438e+01
1.273737888003257268e+01,3.460927421817272176e+01
1.174432521569284305e+01,3.558542510472978648e+01
1.063608140358786613e+01,3.640774849132456836e+01
9.442586808376287166e+00,3.705485390245571153e+01
8.198127892951506013e+00,3.751303480271544544e+01
6.938916104501859472e+00,3.777728592930007778e+01
5.700433263854013610e+00,3.785144315892765121e+01
4.514905838928043202e+00,3.774742223281188558e+01
3.409245887693498567e+00,3.748369153865342440e+01
2.403699949986200401e+00,3.708324076772886713e+01
1.511305653900310020e+00,3.657136952977121069e+01
7.381094048233327598e-01,3.597360752497324654e+01
8.398430664890965680e-02,3.531400386316770579e+01
-4.561729177070914520e-01,3.461391659044461022e+01
-8.910917921515584261e-01,3.389132654446633097e+01
-1.231812847882316930e+00,3.316061647713681992e+01
-1.490536072431109416e+00,3.243270795820547647e+01
-1.679700149751702343e+00,3.171543370009629470e+01
-1.811308489519112497e+00,3.101403286564478634e+01
-1.896483130700013620e+00,3.033168057758186364e+01
-1.945208716395819160e+00,2.966999065377625300e+01
-1.966222480984585186e+00,2.902945612927717178e+01
-1.967008196461581537e+00,2.840981220995147893e+01
-1.953858369852055743e+00,2.781032017852345817e+01
-1.931976802945643890e+00,2.722997911837473239e+01
-1.905601166419964132e+00,2.666767641316391035e+01
-1.878131639794526686e+00,2.612228916870568085e+01
-1.852256659447153453e+00,2.559274813164103790e+01
-1.830070468904633652e+00,2.507807419856948528e+01
-1.813179699894790886e+00,2.457739579029026444e+01
-1.802797887917885644e+00,2.408995355386058890e+01
-1.799827879678572495e+00,2.361509723347440470e+01
-1.804932714153058004e+00,2.315227819631439132e+01
-1.818595898729593152e+00,2.270104002401779297e+01
-1.841172159017933962e+00,2.226100876207590318e+01
-1.872929784870710934e+00,2.183188382063395494e+01
-1.914085671211989137e+00,2.141343009891348714e+01
-1.964834089220507396e+00,2.100547162213287322e+01
-2.025370139152683713e+00,2.060788679978596605e+01
-2.095908741526362640e+00,2.022060530904385089e+01
-2.176699925073872777e+00,1.984360655452277200e+01
-2.268041071660529706e+00,1.947691963877477050e+01
-2.370286682398918821e+00,1.912062478420033074e+01
-2.483856136500394829e+00,1.877485616787088318e+01
-2.609239825236191912e+00,1.843980615997764261e+01
-2.747003957365389049e+00,1.811573099033310541e+01
-2.897794248643942083e+00,1.780295790301745029e+01
-3.062338625205334175e+00,1.750189389529456818e+01
-3.241448986893388451e+00,1.721303617225853344e+01
-3.436021989774535434e+00,1.693698448243596744e+01
-3.647038714345459454e+00,1.667445553077631359e+01
-3.875562984201037064e+00,1.642629969272851298e+01
-4.122737985487026080e+00,1.619352027435358465e+01
-4.389780706234390983e+00,1.597729557555264890e+01
-4.677973562176529931e+00,1.577900401195796931e+01
-4.988652397166378094e+00,1.560025252936590334e+01
-5.323189837151407922e+00,1.544290849375994057e+01
-5.682972732658776671e+00,1.530913514764960048e+01
-6.069372143022802923e+00,1.520143057310793644e+01
-6.483703995838178358e+00,1.512266987178358946e+01
-6.927178201485713949e+00,1.507614993426932237e+01
-7.400833626457523629e+00,1.506563569025869320e+01
-7.905455953295032145e+00,1.509540606381948535e+01
-8.441475118797162835e+00,1.517029695422382396e+01
-9.008838789622814147e+00,1.529573736589009592e+01
-9.606858303193369863e+00,1.547777326417182309e+01
-1.023402381481270496e+01,1.572307178883201750e+01
-1.088778624966714581e+01,1.603889609138141736e+01
-1.156430533001191563e+01,1.643303830569925594e+01
-1.225816577652719452e+01,1.691369513611461883e+01
-1.296206817731967575e+01,1.748926752625958869e+01
-1.366650741838111927e+01,1.816806335318922194e+01
-1.435946036833983186e+01,1.895788088381879177e+01
-1.502611590857708634e+01,1.986545203852160668e+01
-1.564869417026993048e+01,2.089572997250748188e+01
-1.620641698986805324e+01,2.205101713548566877e+01
-1.667570594138958029e+01,2.332994996571655832e+01
-1.703069404734585390e+01,2.472638645642553001e+01
-1.724413674519174577e+01,2.622828334920285798e+01
-1.728878961949323667e+01,2.781669821423848532e+01
-1.713927711549664679e+01,2.946510129772076070e+01
-1.677440238628069125e+01,3.113922017052269808e+01
-1.617974421121191497e+01,3.279764873330378805e+01
-1.535026409694298266e+01,3.439341018173940512e+01
-1.429253122761604367e+01,3.587655438230962091e+01
-1.302610440893779042e+01,3.719769142099420378e+01
-1.158363297013003468e+01,3.831213757858379410e+01
-1.000938471781991268e+01,3.918413018820891125e+01
-8.356176522131125495e+00,3.979042774055898235e+01
-6.681021288313674589e+00,4.012262202565408131e+01
-5.040119476251939901e+00,4.018768318587957822e+01
-3.484006448032141989e+00,4.000660467884996763e+01
-2.053645014019138237e+00,3.961141682886775328e+01
-7.780243092249048420e-01,3.904116808011607276e+01
3.265317598404680055e-01,3.833762986155165464e+01
1.255510160918263285e+00,3.754143074842322392e+01
2.014237972927068299e+00,3.668911279076367293e+01
2.615333426896377045e+00,3.581132033908757961e+01
3.076077407449552048e+00,3.493207426755742517e+01
3.416069669369749207e+00,3.406891275634561111e+01
3.655369689249607479e+00,3.323360893050188736e+01
3.813177909656166875e+00,3.243318632218382191e+01
3.907013965968267666e+00,3.167101127494423451e+01
3.952296959680082988e+00,3.094781500533319019e+01
3.962218699411542477e+00,3.026256547651414408e+01
3.947809887907904436e+00,2.961316034740133674e+01
3.918119028181032082e+00,2.899694529985504232e+01
3.880445816448379048e+00,2.841107985059784369e+01
3.840590317604752002e+00,2.785277969926211483e+01
3.803094463737519693e+00,2.731946489745336493e+01
3.771463259793065514e+00,2.680883983606979371e+01
3.748360207007066958e+00,2.631892636992051138e+01
3.735775784469049121e+00,2.584806658487525866e+01
3.735170224796494409e+00,2.539490740011802572e+01
3.747592970420599467e+00,2.495837563489064337e+01
3.773781600436560524e+00,2.453764938509468152e+01
3.814243007880607106e+00,2.413212947267627229e+01
3.869319392524340540e+00,2.374141323126014669e+01
3.939241336949323102e+00,2.336527185126653450e+01
4.024169919591581213e+00,2.300363181484814845e+01
4.124229519154888557e+00,2.265656051176445018e+01
4.239532692341244413e+00,2.232425586711403298e+01
4.370198263163456609e+00,2.200703967320812993e+01
4.516363544509735206e+00,2.170535425772442650e+01
4.678191416883897169e+00,2.141976210704185846e+01
4.855872811077588835e+00,2.115094807452730308e+01
5.049624977320722685e+00,2.089972382222051550e+01
5.259685770475511113e+00,2.066703415914429698e+01
5.486304037329490235e+00,2.045396494175236057e+01
5.729726057266200989e+00,2.026175218515066945e+01
5.990177861944829374e+00,2.009179199208614719e+01
6.267843144849407189e+00,1.994565083514090986e+01
6.562836371117949597e+00,1.982507562103916143e+01
6.875170617555239616e+00,1.973200281937060652e+01
7.204719620590373630e+00,1.966856574637708377e+01
7.551173498116004801e+00,1.963709885334911931e+01
7.913987655938142574e+00,1.964013757573471963e+01
8.292324512409269488e+00,1.968041195328540383e+01
8.684987902910222601e+00,1.976083183847582347e+01
9.090350392338388374e+00,1.988446108297829795e+01
9.506274267122632793e+00,2.005447765485752143e+01
9.930027740281250459e+00,2.027411623361496140e+01
1.035819892452358815e+01,2.054658951955286739e+01
1.078661144199735311e+01,2.087498436920198586e+01
1.121024715790679949e+01,2.126212905336043235e+01
1.162318342545253813e+01,2.171042858666101338e+01
1.201855432954154956e+01,2.222166638606199029e+01
1.238854754953556281e+01,2.279677268540055479e+01
1.272445034663736507e+01,2.343556335711211247e+01
1.301675940245536722e+01,2.413645720239647829e+01
1.325536923119057420e+01,2.489618536672854177e+01
1.342985197926739893e+01,2.570951309211672609e+01
1.352983689106702947e+01,2.656900097558506602e+01
1.354548993896279185e+01,2.746483929306804939e+01
1.346808279740606196e+01,2.838479335002847748e+01
1.329062580116644732e+01,2.931429845054361039e+01
1.300852298217436953e+01,3.023673803925626302e+01
1.262019103305076584e+01,3.113392631288531121e+01
1.212757144738975867e+01,3.198679653885715268e+01
1.153646010532451882e+01,3.277626951969820368e+01
1.085658492503062789e+01,3.348424628293791017e+01
1.010138213153329012e+01,3.409464043081037232e+01
9.287454717677036342e+00,3.459434524173781966e+01
8.433738777252381524e+00,3.497402491828238880e+01
7.560447231750673680e+00,3.522863238941511810e+01
6.687896819113298363e+00,3.535758777345328951e+01
5.835344425627865483e+00,3.536459709409754026e+01
5.019957597498607704e+00,3.525714116227212003e+01
4.256021260836845066e+00,3.504570904332581449e+01
3.554443636410112628e+00,3.474288000885312044e+01
2.922578175686649793e+00,3.436236723870547394e+01
2.364335111326498762e+00,3.391812604348081805e+01
1.880523957997604745e+00,3.342360396194737149e+01
1.469351181328980571e+00,3.289117731652191878e+01
1.126995201964041238e+00,3.233178635658492084e+01
8.481906113488889565e-01,3.175475476715451606e+01
6.267700849506373517e-01,3.116776202461993961e+01
4.561311937976144648e-01,3.057692909612865506e+01
3.296124888235008044e-01,2.998697767054716579e+01
2.407767640321149816e-01,2.940142796981296769e+01
1.836086074845486582e-01,2.882280769219945782e+01
1.526385350469175450e-01,2.825285275451722455e+01
1.430080112480020260e-01,2.769268788983607621e+01
1.504894837774237437e-01,2.714298113236345600e+01
1.714740906402444920e-01,2.660407058671920311e+01
2.029376361881923829e-01,2.607606475104520882e+01
2.423932453396273612e-01,2.555891931269720985e+01
2.878370725178019951e-01,2.505249407600713951e+01
3.376916978101291988e-01,2.455659380625714405e+01
3.907504277074754229e-01,2.407099652243337218e+01
4.461246170079725126e-01,2.359547232286224627e+01
5.031953011894572114e-01,2.312979530604878420e+01
5.615698254115479848e-01,2.267375063204516650e+01
6.210437294414885567e-01,2.222713830157807990e+01
6.815678554961891455e-01,2.178977483140879556e+01
7.432204541347036120e-01,2.136149368016898009e+01
